@relation Imagesetfive

@attribute ImageName {HKImage01.jpg.csv,HKImage02.jpg.csv,HKImage03.jpg.csv,HKImage1.jpg.csv,HKImage10.jpg.csv,HKImage11.jpg.csv,HKImage12.jpg.csv,HKImage2.jpg.csv,HKImage3.jpg.csv,HKImage4.jpg.csv,HKImage5.jpg.csv,HKImage6.jpg.csv,HKImage7.jpg.csv,HKImage8.jpg.csv,HKImage9.jpg.csv,QCImage001.jpg.csv,QCImage002.jpg.csv,QCImage003.jpg.csv,QCImage004.jpg.csv,QCImage005.jpg.csv,QCImage1.jpg.csv,QCImage10.jpg.csv,QCImage11.jpg.csv,QCImage12.jpg.csv,QCImage13.jpg.csv,QCImage14.jpg.csv,QCImage15.jpg.csv,QCImage16.jpg.csv,QCImage17.jpg.csv,QCImage18.jpg.csv,QCImage19.jpg.csv,QCImage2.jpg.csv,QCImage20.jpg.csv,QCImage21.jpg.csv,QCImage22.jpg.csv,QCImage23.jpg.csv,QCImage24.jpg.csv,QCImage25.jpg.csv,QCImage26.jpg.csv,QCImage27.jpg.csv,QCImage28.jpg.csv,QCImage29.jpg.csv,QCImage3.jpg.csv,QCImage30.jpg.csv,QCImage31.jpg.csv,QCImage32.jpg.csv,QCImage33.jpg.csv,QCImage34.jpg.csv,QCImage35.jpg.csv,QCImage36.jpg.csv,QCImage37.jpg.csv,QCImage38.jpg.csv,QCImage39.jpg.csv,QCImage4.jpg.csv,QCImage40.jpg.csv,QCImage41.jpg.csv,QCImage42.jpg.csv,QCImage43.jpg.csv,QCImage44.jpg.csv,QCImage5.jpg.csv,QCImage6.jpg.csv,QCImage7.jpg.csv,QCImage8.jpg.csv,QCImage9.jpg.csv,QHImage001.jpg.csv,QHImage0010.jpg.csv,QHImage0011.jpg.csv,QHImage0012.jpg.csv,QHImage0013.jpg.csv,QHImage0014.jpg.csv,QHImage0015.jpg.csv,QHImage0016.jpg.csv,QHImage0017.jpg.csv,QHImage0018.jpg.csv,QHImage0019.jpg.csv,QHImage002.jpg.csv,QHImage0020.jpg.csv,QHImage0021.jpg.csv,QHImage0022.jpg.csv,QHImage0023.jpg.csv,QHImage0024.jpg.csv,QHImage003.jpg.csv,QHImage004.jpg.csv,QHImage005.jpg.csv,QHImage006.jpg.csv,QHImage007.jpg.csv,QHImage008.jpg.csv,QHImage009.jpg.csv,QHImage1.jpg.csv,QHImage10.jpg.csv,QHImage11.jpg.csv,QHImage12.jpg.csv,QHImage13.jpg.csv,QHImage14.jpg.csv,QHImage15.jpg.csv,QHImage2.jpg.csv,QHImage3.jpg.csv,QHImage4.jpg.csv,QHImage5.jpg.csv,QHImage6.jpg.csv,QHImage7.jpg.csv,QHImage8.jpg.csv,SImage1.jpg.csv,SImage10.jpg.csv,SImage11.jpg.csv,SImage12.jpg.csv,SImage13.jpg.csv,SImage14.jpg.csv,SImage15.jpg.csv,SImage16.jpg.csv,SImage17.jpg.csv,SImage18.jpg.csv,SImage19.jpg.csv,SImage2.jpg.csv,SImage20.jpg.csv,SImage21.jpg.csv,SImage22.jpg.csv,SImage23.jpg.csv,SImage24.jpg.csv,SImage3.jpg.csv,SImage4.jpg.csv,SImage5.jpg.csv,SImage6.jpg.csv,SImage7.jpg.csv,SImage8.jpg.csv,SImage9.jpg.csv,ZAImage01.jpg.csv,ZAImage010.jpg.csv,ZAImage02.jpg.csv,ZAImage03.jpg.csv,ZAImage04.jpg.csv,ZAImage05.jpg.csv,ZAImage06.jpg.csv,ZAImage07.jpg.csv,ZAImage08.jpg.csv,ZAImage09.jpg.csv,ZAImage1.jpg.csv,ZAImage10.jpg.csv,ZAImage11.jpg.csv,ZAImage12.jpg.csv,ZAImage13.jpg.csv,ZAImage14.jpg.csv,ZAImage16.jpg.csv,ZAImage2.jpg.csv,ZAImage3.jpg.csv,ZAImage4.jpg.csv,ZAImage5.jpg.csv,ZAImage6.jpg.csv,ZAImage7.jpg.csv,ZAImage8.jpg.csv,ZAImage9.jpg.csv}
@attribute MaxRed numeric
@attribute AvgRed numeric
@attribute MinRed numeric
@attribute MaxGreen numeric
@attribute AvgGreen numeric
@attribute MinGreen numeric
@attribute MaxBlue numeric
@attribute AvgBlue numeric
@attribute MinBlue numeric
@attribute MaxHue numeric
@attribute AvgHue numeric
@attribute MinHue numeric
@attribute MaxSat numeric
@attribute AvgSaturation numeric
@attribute MinSat numeric
@attribute MaxBright numeric
@attribute AvgBrightness numeric
@attribute MinBright numeric
@attribute EdgePercentage numeric
@attribute Artist {HashemKhan,QayyumChowdhury,QuamrulHassan,Shahabuddin,ZainulAbedin}

@data
SImage15.jpg.csv,255,126.510783,0,255,127.139017,0,255,125.352812,0,0.997549,0.30066,0,1,0.075623,0,1,0.50481,0,3.012465,Shahabuddin
SImage16.jpg.csv,255,166.740374,0,255,148.936447,0,255,141.019467,0,0.999074,0.258807,0,1,0.222806,0,1,0.667585,0.007843,24.227147,Shahabuddin
SImage17.jpg.csv,255,162.806704,0,255,149.518276,0,255,151.219855,0,0.999228,0.470235,0,1,0.213541,0,1,0.664589,0,13.416205,Shahabuddin
SImage18.jpg.csv,255,221.963386,0,255,220.707098,0,255,220.322299,0,0.998062,0.249476,0,1,0.037204,0,1,0.874955,0,6.950139,Shahabuddin
SImage19.jpg.csv,255,173.076731,0,255,165.162071,0,255,160.536648,0,0.997475,0.237945,0,1,0.123027,0,1,0.687174,0.007843,13.336565,Shahabuddin
SImage2.jpg.csv,252,143.113421,17,234,120.138338,21,235,110.324141,17,0.997549,0.213368,0,0.769231,0.252224,0,0.988235,0.567153,0.117647,9.388504,Shahabuddin
SImage20.jpg.csv,255,162.431807,0,255,176.022929,0,255,195.022888,0,0.996212,0.541452,0,1,0.218306,0,1,0.767575,0,6.680748,Shahabuddin
SImage21.jpg.csv,255,183.743282,0,255,179.199591,0,255,177.036648,0,0.998485,0.366663,0,1,0.105488,0,1,0.734831,0.003922,12.771468,Shahabuddin
SImage22.jpg.csv,255,154.149515,6,255,142.857639,10,255,138.782375,15,0.997549,0.247292,0,0.825,0.147931,0,1,0.615707,0.062745,6.759695,Shahabuddin
SImage23.jpg.csv,255,161.859321,13,255,138.557188,7,255,120.069356,0,0.998227,0.133515,0,1,0.296869,0,1,0.635287,0.05098,10.927285,Shahabuddin
SImage24.jpg.csv,255,163.598878,20,255,176.818289,51,255,188.476988,58,0.995726,0.577269,0,0.74359,0.144395,0,1,0.739676,0.227451,7.395429,Shahabuddin
SImage3.jpg.csv,255,153.775713,18,250,131.99768,21,248,120.232084,15,0.998264,0.257351,0,0.6875,0.231652,0,1,0.603708,0.109804,9.405125,Shahabuddin
SImage4.jpg.csv,255,181.619446,34,255,174.800402,39,255,167.464404,39,0.998264,0.184631,0,0.713235,0.103916,0,1,0.720099,0.211765,7.141967,Shahabuddin
SImage5.jpg.csv,255,192.997458,13,250,143.755021,3,245,104.298781,0,0.997024,0.088527,0,1,0.46278,0,1,0.757053,0.05098,15.784626,Shahabuddin
SImage6.jpg.csv,255,197.605519,0,255,189.752341,0,255,183.704868,0,0.998299,0.18058,0,1,0.088042,0,1,0.777607,0.007843,6.154432,Shahabuddin
SImage7.jpg.csv,255,165.761718,0,255,160.572819,0,255,159.830014,0,0.998397,0.283246,0,1,0.082774,0,1,0.661306,0.015686,5.887119,Shahabuddin
SImage8.jpg.csv,237,163.462555,12,211,133.970367,0,197,108.629647,0,0.983333,0.078511,0,1,0.339375,0,0.929412,0.641053,0.054902,8.858033,Shahabuddin
SImage9.jpg.csv,237,163.462555,12,211,133.970367,0,197,108.629647,0,0.983333,0.078511,0,1,0.339375,0,0.929412,0.641053,0.054902,8.858033,Shahabuddin
ZAImage01.jpg.csv,255,160.092632,0,244,141.510319,0,231,119.864439,0,0.995833,0.186794,0,1,0.304419,0,1,0.642252,0.003922,13.872576,ZainulAbedin
ZAImage010.jpg.csv,255,212.002839,0,214,147.021434,0,162,55.013006,0,0.996212,0.105809,0,1,0.752851,0,1,0.832148,0,10.083795,ZainulAbedin
ZAImage02.jpg.csv,255,225.639287,0,255,200.994737,0,255,184.175637,0,0.995726,0.085639,0,1,0.18718,0,1,0.885394,0,5.819252,ZainulAbedin
ZAImage03.jpg.csv,248,166.942424,0,179,102.749709,0,168,57.198622,0,0.997549,0.082089,0,1,0.667945,0,0.972549,0.654857,0,8.59072,ZainulAbedin
ZAImage04.jpg.csv,255,169.512258,0,254,160.580623,0,255,158.509848,0,0.991667,0.247778,0,1,0.081852,0,1,0.665477,0,24.605263,ZainulAbedin
ZAImage05.jpg.csv,255,145.752555,0,255,100.784917,0,227,42.100388,0,0.997748,0.104977,0,1,0.741055,0,1,0.573718,0,12.610111,ZainulAbedin
ZAImage06.jpg.csv,255,177.796821,0,255,163.984875,0,252,139.90554,0,0.998264,0.147695,0,1,0.241004,0,1,0.697913,0,11.536704,ZainulAbedin
ZAImage07.jpg.csv,255,115.716988,0,245,91.523691,0,255,63.641392,0,0.998563,0.240621,0,1,0.607349,0,1,0.481366,0,14.801939,ZainulAbedin
ZAImage08.jpg.csv,255,194.450277,12,255,172.107299,0,223,111.208996,0,0.99359,0.121882,0,1,0.434519,0.052632,1,0.762593,0.047059,12.811634,ZainulAbedin
ZAImage09.jpg.csv,240,130.715242,0,245,136.525208,0,222,117.89921,0,0.989583,0.242616,0,1,0.245306,0,0.960784,0.540858,0,15.207756,ZainulAbedin
ZAImage1.jpg.csv,255,212.866433,0,255,202.00232,0,253,169.953096,0,0.983333,0.127569,0,1,0.235939,0.007843,1,0.835014,0.007843,13.636427,ZainulAbedin
ZAImage10.jpg.csv,255,150.113359,11,234,117.149744,0,186,58.056219,0,0.997685,0.105983,0,1,0.635506,0.101124,1,0.588681,0.043137,12.385734,ZainulAbedin
ZAImage11.jpg.csv,214,165.554813,22,189,135.996579,26,180,103.118933,16,0.989583,0.114534,0,0.724138,0.351623,0,0.839216,0.650259,0.101961,5.632964,ZainulAbedin
ZAImage12.jpg.csv,255,162.581032,13,238,154.191053,11,229,141.76581,5,0.994792,0.203042,0,0.888889,0.151566,0,1,0.645168,0.05098,20.995152,ZainulAbedin
ZAImage13.jpg.csv,255,203.500228,0,255,170.704481,0,233,122.463566,0,0.994792,0.113272,0,1,0.428267,0,1,0.798861,0,12.824792,ZainulAbedin
ZAImage14.jpg.csv,255,172.166821,14,241,142.646364,0,215,96.889557,0,0.230159,0.101514,0,1,0.463921,0.110236,1,0.675185,0.066667,9.894044,ZainulAbedin
ZAImage16.jpg.csv,255,193.696607,0,255,189.993968,0,255,166.06599,0,0.994792,0.15313,0,1,0.186245,0,1,0.768509,0.003922,18.018006,ZainulAbedin
ZAImage2.jpg.csv,255,199.086468,0,255,190.372611,0,255,178.560582,0,0.989583,0.19712,0,1,0.133079,0,1,0.78695,0.003922,13.015235,ZainulAbedin
ZAImage3.jpg.csv,255,153.225125,0,231,103.789591,0,231,85.730935,0,0.998227,0.103958,0,1,0.488162,0,1,0.601995,0,19.092798,ZainulAbedin
ZAImage4.jpg.csv,253,198.176136,21,235,175.415409,15,221,150.199259,0,0.99359,0.094452,0,1,0.240739,0,0.992157,0.777226,0.082353,8.072715,ZainulAbedin
ZAImage5.jpg.csv,255,214.884813,0,247,168.67329,0,234,103.308234,0,0.997917,0.097821,0,1,0.547361,0,1,0.842756,0.003922,12.002078,ZainulAbedin
ZAImage6.jpg.csv,255,209.48919,8,255,203.24579,5,253,188.090914,0,0.981482,0.123983,0,1,0.125376,0.007843,1,0.82167,0.031373,16.301939,ZainulAbedin
ZAImage7.jpg.csv,244,178.49696,0,181,110.273359,0,164,60.788629,0,0.998299,0.076753,0,1,0.669095,0,0.956863,0.700073,0,5.727147,ZainulAbedin
ZAImage8.jpg.csv,255,217.068199,32,255,191.834585,26,241,145.61079,0,0.983333,0.107691,0,1,0.340322,0.054902,1,0.851249,0.12549,6.841413,ZainulAbedin
ZAImage9.jpg.csv,255,176.093677,2,246,147.135907,0,231,109.791967,0,0.991667,0.095299,0,1,0.418918,0,1,0.69057,0.007843,13.577562,ZainulAbedin
